Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,0,1,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
False * 1,False * 1,False * 1,True * 1,False * 1,
2,81,0.3333333,0.3333333,0.8,0.3777778
2,82,0.3333333,0.3333333,0.8,0.3777778
2,83,0.3333333,0.3333333,0.8,0.3777778
2,84,0.3333333,0.3333333,0.8,0.3777778
2,85,0.3333333,0.3333333,0.8,0.3777778
2,86,0,0.2758621,0.875,0.3836207
2,87,0.1212121,0.3939394,0.7619048,0.3852814
2,88,0,0.3636364,0.8,0.3878788
2,89,0,0.3870968,0.7826087,0.3899018
2,90,0,0.3,0.88,0.3933333
2,91,0,0.4193548,0.7727273,0.3973607
2,92,0,0.3571429,0.8636364,0.4069264
2,93,0,0.3571429,0.8636364,0.4069264
2,94,0,0.3571429,0.8636364,0.4069264
2,95,0,0.3571429,0.8636364,0.4069264
2,96,0,0.3571429,0.8636364,0.4069264
2,97,0,0.3103448,0.9166667,0.4090038
2,98,0,0.3333333,0.9166667,0.4166667
2,99,0.1212121,0.3030303,0.9565217,0.4198507
3,0,0.2,0.2333333,0.8571429,0.3634921
3,1,0.2,0.2333333,0.8571429,0.3634921
3,2,0.2,0.2333333,0.8571429,0.3634921
3,3,0.2,0.2333333,0.8571429,0.3634921
3,4,0.2,0.2333333,0.8571429,0.3634921
3,5,0.2,0.2333333,0.8571429,0.3634921
3,6,0.2,0.2333333,0.8571429,0.3634921
3,7,0.2,0.2333333,0.8571429,0.3634921
3,8,0.2,0.2333333,0.8571429,0.3634921
3,9,0.2,0.2333333,0.8571429,0.3634921
3,10,0.2,0.2333333,0.8571429,0.3634921
3,11,0.2,0.2333333,0.8571429,0.3634921
3,12,0.1290323,0.2580645,0.8333333,0.3637993
3,13,0.1290323,0.2580645,0.8333333,0.3637993
3,14,0.1290323,0.2580645,0.8333333,0.3637993
3,15,0.1333333,0.2666667,0.8260869,0.3642512
3,16,0.1333333,0.2666667,0.8260869,0.3642512
3,17,0.1333333,0.2666667,0.8260869,0.3642512
3,18,0,0.3333333,0.7692308,0.3675214
3,19,0.1333333,0.2333333,0.8695652,0.3676328
3,20,0.1333333,0.2333333,0.8695652,0.3676328
3,21,0.1333333,0.2333333,0.8695652,0.3676328
3,22,0,0.34375,0.76,0.3679167
3,23,0.125,0.34375,0.7619048,0.3685516
3,24,0.125,0.34375,0.7619048,0.3685516
3,25,0.125,0.34375,0.7619048,0.3685516
3,26,0,0.3125,0.8,0.3708333
3,27,0.3783784,0.3243243,0.7894737,0.371266
3,28,0,0.3225806,0.7916667,0.3714158
3,29,0.1935484,0.2580645,0.8571429,0.3717358
3,30,0,0.2333333,0.8846154,0.3726496
3,31,0,0.2333333,0.8846154,0.3726496
3,32,0,0.2333333,0.8846154,0.3726496
3,33,0,0.2333333,0.8846154,0.3726496
3,34,0,0.2333333,0.8846154,0.3726496
3,35,0,0.2333333,0.8846154,0.3726496
