Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,1,0,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
False * 1,False * 1,False * 1,True * 1,False * 1,
2,24,0.4736842,0.131579,0.8571429,0.443609
2,25,0.4736842,0.131579,0.8571429,0.443609
2,26,0.4736842,0.131579,0.8571429,0.443609
2,27,0.4736842,0.131579,0.8571429,0.443609
2,28,0.4736842,0.131579,0.8571429,0.443609
2,29,0.4736842,0.131579,0.8571429,0.443609
2,30,0.4736842,0.131579,0.8571429,0.443609
2,31,0.4736842,0.131579,0.8571429,0.443609
2,32,0.4736842,0.131579,0.8571429,0.443609
2,33,0.4736842,0.131579,0.8571429,0.443609
2,34,0.4736842,0.131579,0.8571429,0.443609
2,35,0.5555556,0.1111111,0.7777778,0.4444444
2,36,0.5714286,0.1142857,0.7647059,0.4453782
2,37,0.6486486,0.1081081,0.6875,0.4453829
2,38,0.6486486,0.1081081,0.6875,0.4453829
2,39,0.4864865,0.1351351,0.85,0.4454955
2,40,0.4864865,0.1351351,0.85,0.4454955
2,41,0.5641026,0,0.7727273,0.44561
2,42,0.4444444,0.04444445,0.8928571,0.4457672
2,43,0.3809524,0.07142857,0.962963,0.4479718
2,44,0.3809524,0.07142857,0.962963,0.4479718
2,45,0.3809524,0.07142857,0.962963,0.4479718
2,46,0.6285715,0,0.7222222,0.4502645
2,47,0.5945946,0.1081081,0.7647059,0.4531002
2,48,0.5945946,0.1081081,0.7647059,0.4531002
2,49,0.5945946,0.1081081,0.7647059,0.4531002
2,50,0.4390244,0,0.9230769,0.4540338
2,51,0.5641026,0.1025641,0.8,0.4547009
2,52,0.5641026,0.1025641,0.8,0.4547009
2,53,0.45,0,0.92,0.4566667
2,54,0.45,0,0.92,0.4566667
2,55,0.45,0,0.92,0.4566667
2,56,0.4615385,0.1282051,0.9090909,0.4568765
2,57,0.6111111,0.05555556,0.7647059,0.4586057
2,58,0.6486486,0.1621622,0.7333333,0.4606607
2,59,0.6486486,0.1621622,0.7333333,0.4606607
2,60,0.6486486,0.1621622,0.7333333,0.4606607
2,61,0.4324324,0.1081081,0.952381,0.4616045
2,62,0.6,0.1,0.7894737,0.4631579
2,63,0.6,0.1,0.7894737,0.4631579
2,64,0.6,0.1,0.7894737,0.4631579
2,65,0.6,0.1,0.7894737,0.4631579
2,66,0.6,0.1,0.7894737,0.4631579
2,67,0.6,0.1,0.7894737,0.4631579
2,68,0.6,0.1,0.7894737,0.4631579
2,69,0.6,0.1,0.7894737,0.4631579
2,70,0.6,0.1,0.7894737,0.4631579
2,71,0.6,0.1,0.7894737,0.4631579
2,72,0.6,0.1,0.7894737,0.4631579
2,73,0.6,0.1,0.7894737,0.4631579
2,74,0.6,0.1,0.7894737,0.4631579
