Generation,ChromosomeIndex,Fitness_RectangleQuality,Fitness_CorridorQuality,Fitness_ConnectedQuality,Fitness_SumOfFitnessScore
Weight,-->,1,0,1,
Tactic_Bait,Tactic_Ambush,Tactic_TwoProngedAttack,Tactic_Defense,Tactic_Clash,
True * 1,False * 1,False * 1,False * 1,False * 1,
3,48,0.4761905,0,0.96,0.4787301
3,49,0.4761905,0,0.96,0.4787301
3,50,0.4761905,0,0.96,0.4787301
3,51,0.4761905,0,0.96,0.4787301
3,52,0.4761905,0,0.96,0.4787301
3,53,0.55,0.15,0.8888889,0.4796296
3,54,0.55,0.15,0.8888889,0.4796296
3,55,0.4878049,0,0.9583333,0.4820461
3,56,0.4878049,0,0.9583333,0.4820461
3,57,0.4878049,0,0.9583333,0.4820461
3,58,0.4878049,0,0.9583333,0.4820461
3,59,0.4878049,0,0.9583333,0.4820461
3,60,0.4878049,0,0.9583333,0.4820461
3,61,0.4878049,0,0.9583333,0.4820461
3,62,0.4878049,0,0.9583333,0.4820461
3,63,0.4878049,0,0.9583333,0.4820461
3,64,0.4878049,0,0.9583333,0.4820461
3,65,0.4878049,0,0.9583333,0.4820461
3,66,0.4878049,0,0.9583333,0.4820461
3,67,0.4878049,0,0.9583333,0.4820461
3,68,0.4878049,0,0.9583333,0.4820461
3,69,0.6341463,0.1219512,0.8125,0.4822154
3,70,0.5,0,0.9565217,0.4855072
3,71,0.5,0,0.9565217,0.4855072
3,72,0.5,0,0.9565217,0.4855072
3,73,0.5,0,0.9583333,0.4861111
3,74,0.6829268,0.1951219,0.7857143,0.489547
3,75,0.5116279,0,0.9583333,0.4899871
3,76,0.5121951,0,0.9583333,0.4901761
3,77,0.5238096,0.0952381,0.952381,0.4920635
3,78,0.5238096,0.0952381,0.952381,0.4920635
3,79,0.5238096,0.0952381,0.952381,0.4920635
3,80,0.5238096,0,0.9565217,0.4934438
3,81,0.5238096,0,0.9565217,0.4934438
3,82,0.5365854,0.1707317,0.9444444,0.4936766
3,83,0.5365854,0.1707317,0.9444444,0.4936766
3,84,0.5365854,0.1707317,0.9444444,0.4936766
3,85,0.5365854,0.1707317,0.9444444,0.4936766
3,86,0.5365854,0.1707317,0.9444444,0.4936766
3,87,0.5365854,0.1707317,0.9444444,0.4936766
3,88,0.5365854,0.1707317,0.9444444,0.4936766
3,89,0.5365854,0.1707317,0.9444444,0.4936766
3,90,0.5365854,0.1707317,0.9444444,0.4936766
3,91,0.5365854,0.1707317,0.9444444,0.4936766
3,92,0.525,0,0.9565217,0.4938406
3,93,0.5348837,0.1395349,0.9473684,0.4940841
